sale_id,sale_date,customer_id,product_id,store_id,quantity,unit_price,discount_pct
38550,2025-12-14,1892,7807,4938,3,9253.39,20
38551,2025-08-04,9818,3078,5434,7,22596.49,5
38552,2025-07-06,6992,2413,730,1,11557.05,0
38553,2025-09-15,5156,4061,5383,9,24979.44,15
38554,2025-01-09,5231,9747,7371,3,21739.12,0
38555,2025-02-24,2939,9574,7289,4,1057.4,20
38556,2025-02-10,6018,7823,9575,1,4944.6,15
38557,2025-10-19,4547,426,8876,7,9713.23,20
38558,2025-08-02,5608,8859,9901,3,1691.09,0
38559,2025-10-29,3494,786,4240,9,10832.58,15
38560,2025-10-04,9950,4990,8737,9,12430.45,10
38561,2025-04-20,8415,8652,6153,8,860.43,15
38562,2025-02-17,3856,3257,8249,6,15068.46,0
38563,2025-10-25,2953,648,4436,4,17827.6,10
38564,2025-09-25,8447,6576,3061,4,12499.74,20
38565,2025-02-04,6316,8501,3703,10,5805.74,0
38566,2025-01-18,3041,5404,2786,1,17128.09,0
38567,2025-03-11,9496,4344,2305,3,5601.18,20
38568,2025-06-16,1860,5671,7513,2,18236.77,15
38569,2025-01-24,280,6159,6331,4,16430.82,0
38570,2025-04-01,4246,3010,5807,5,17794.83,0
38571,2025-04-30,9961,2164,6826,2,14794.83,0
38572,2025-12-25,2665,2104,6331,8,484.87,5
38573,2025-07-29,7833,7702,987,7,4434.41,10
38574,2025-12-26,1901,5071,6213,8,16922.51,20
38575,2025-06-27,4677,2561,9703,2,22907.69,15
38576,2025-06-03,1914,1560,768,10,21579.32,20
38577,2025-06-24,6354,7970,8618,4,22921.01,15
38578,2025-07-11,4747,5017,6482,1,13364.08,0
38579,2025-02-27,4126,7093,8014,6,13467.5,10
38580,2025-03-04,8934,5494,5782,6,8507.21,0
38581,2025-11-20,9381,4935,1887,7,5059.77,0
38582,2025-02-19,7894,61,1094,1,17514.18,5
38583,2025-01-18,7518,8979,9520,3,19488.64,10
38584,2025-07-30,7621,7876,9757,9,22849.01,20
38585,2025-02-12,2203,8606,5059,10,21225.31,0
38586,2025-02-21,1516,4071,9829,6,12285.85,5
38587,2025-07-28,9571,3429,2343,9,18859.6,15
38588,2025-07-22,7800,1654,6475,1,15747.91,5
38589,2025-01-22,364,5700,220,1,8272.13,5
38590,2025-11-04,2554,1170,3980,7,18845.52,10
38591,2025-08-27,8825,6880,9595,3,20368.88,15
38592,2025-03-07,5567,2991,4485,1,9664.24,0
38593,2025-07-11,5787,6917,9285,9,15083.35,0
38594,2025-03-31,8762,2822,7079,7,21554.11,20
38595,2025-09-21,8426,7416,7944,10,8872.03,0
38596,2025-03-02,3549,7910,1367,10,18522.33,10
38597,2025-03-05,2504,5766,5345,6,21546.29,15
38598,2025-11-30,6905,1416,6072,8,17400.66,0
38599,2025-05-08,3393,899,6975,8,11259.32,10
38600,2025-08-14,6975,6556,3364,4,9974.35,20
38601,2025-03-19,565,6905,2614,3,19149.87,0
38602,2025-09-02,3558,5444,6528,9,19978.07,0
38603,2025-05-12,4547,4773,505,8,14147.87,0
38604,2025-07-21,4552,6693,9482,6,21293.84,20
38605,2025-07-10,1706,9381,2318,8,15713.39,5
38606,2025-03-08,6610,1662,401,10,3801.0,0
38607,2025-10-03,5224,9359,2225,5,1885.73,0
38608,2025-07-12,4884,4050,1108,7,752.92,0
38609,2025-12-29,3420,9114,1855,4,18601.77,5
38610,2025-09-07,1559,5105,6935,3,3890.27,20
38611,2025-02-03,7013,3219,3771,7,10012.45,20
38612,2025-06-09,6791,1162,3064,4,17411.93,0
38613,2025-05-11,5930,9909,3243,3,16644.84,0
38614,2025-12-15,4591,2387,2683,1,12608.84,5
38615,2025-06-26,3462,3018,9342,7,1487.2,10
38616,2025-11-06,6078,3969,9982,5,19880.39,10
38617,2025-02-09,7793,7856,2657,4,8899.55,15
38618,2025-08-15,311,1865,4348,7,16146.44,0
38619,2025-10-13,6086,6119,240,8,1699.31,5
38620,2025-12-10,6927,7945,711,1,8965.85,5
38621,2025-07-03,6708,822,3659,7,1670.32,20
38622,2025-09-28,5577,2921,7856,2,23117.64,0
38623,2025-08-11,6737,8085,3833,2,24152.67,5
38624,2025-10-12,1586,8535,6685,10,13653.65,0
38625,2025-06-30,1595,6366,7981,1,17399.21,0
38626,2025-11-16,4455,9251,9749,4,20406.04,5
38627,2025-01-26,6064,6032,776,5,377.54,20
38628,2025-01-25,3966,9676,8362,3,15938.92,10
38629,2025-07-01,8602,2284,8319,2,18774.39,5
38630,2025-03-30,947,1553,2819,9,23636.32,0
38631,2025-07-11,1531,6303,4092,4,11527.24,10
38632,2025-06-02,7851,9890,3320,2,12014.48,0
38633,2025-08-20,7006,8190,2479,10,22173.68,0
38634,2025-12-05,6481,6875,4422,7,10034.48,5
38635,2025-03-11,457,3379,8307,3,4798.35,15
38636,2025-05-26,4288,2172,7631,4,11708.35,0
38637,2025-08-26,9348,5298,3754,8,16800.48,15
38638,2025-04-20,5808,6692,8405,6,16484.7,0
38639,2025-02-08,4364,6648,3838,2,15376.26,15
38640,2025-02-09,7438,57,9011,7,12714.23,20
38641,2025-01-30,2725,8107,8619,3,22123.79,20
38642,2025-06-21,2278,3010,2845,1,17794.83,0
38643,2025-09-14,1758,6665,1821,3,2891.24,5
38644,2025-10-31,8839,9766,5373,6,14435.13,0
38645,2025-07-08,5063,4658,1949,10,20905.6,0
38646,2025-03-02,1418,6066,4593,5,23755.74,5
38647,2025-06-13,1070,2490,1033,3,13215.96,10
38648,2025-03-20,2942,1111,5989,6,10122.68,15
38649,2025-04-24,2949,8042,3964,5,15838.85,15
38650,2025-05-21,4258,4886,2760,7,8371.91,0
38651,2025-09-17,935,264,7322,5,21515.93,0
38652,2025-04-13,8051,1866,4868,10,7656.49,0
38653,2025-10-16,3518,7032,1529,4,17089.42,20
38654,2025-01-10,3727,8361,6286,3,8730.97,15
38655,2025-04-07,450,3203,7872,10,21619.11,0
38656,2025-01-16,758,321,9503,2,11433.62,20
38657,2025-06-15,1756,4846,3678,8,18558.58,0
38658,2025-09-06,3848,7198,9001,6,7554.11,20
38659,2025-11-27,5546,837,1197,1,5303.15,5
38660,2025-10-07,4968,3512,2805,8,2634.05,0
38661,2025-06-02,2456,6953,5183,10,19017.96,15
38662,2025-01-31,4631,4767,4709,10,119.59,15
38663,2025-12-26,9124,5285,7700,6,23916.77,0
38664,2025-08-10,4794,6704,6398,6,2504.13,0
38665,2025-07-29,6168,8676,813,2,23508.13,5
38666,2025-09-22,1163,5013,7815,9,8066.11,0
38667,2025-09-15,6617,2808,7881,10,375.55,0
38668,2025-10-06,415,7678,5429,8,9623.9,0
38669,2025-02-20,2422,7329,4523,3,9344.18,5
38670,2025-12-25,6869,648,4437,10,17827.6,15
38671,2025-05-16,4095,2322,7358,10,3412.45,0
38672,2025-09-25,5171,6479,1384,4,17628.05,20
38673,2025-06-30,20,5818,4358,9,3721.11,10
38674,2025-03-31,9090,7593,1619,9,2486.81,20
38675,2025-05-15,8355,5052,2025,2,8469.65,15
38676,2025-04-07,4505,1974,4027,1,2357.25,0
38677,2025-08-05,1954,9387,9848,7,20923.2,5
38678,2025-02-11,4732,907,1162,8,106.15,20
38679,2025-07-03,8736,6733,151,2,21475.77,20
38680,2025-02-25,8257,9355,6669,1,17180.63,20
38681,2026-01-01,1317,6438,4152,8,10134.97,5
38682,2025-07-21,8728,8692,9169,2,12017.8,20
38683,2025-12-22,6822,4187,4640,7,4778.19,0
38684,2025-04-10,7961,2896,7176,7,18772.79,0
38685,2025-10-31,1903,3898,1968,8,20311.52,10
38686,2025-06-01,2161,4866,2413,5,12567.87,20
38687,2025-11-09,1395,6444,477,8,21482.58,20
38688,2025-10-07,5663,2550,8742,4,10136.73,0
38689,2025-12-11,729,5061,9670,5,13722.44,0
38690,2025-07-12,2069,3200,1124,6,1280.26,0
38691,2025-07-06,9205,7235,1759,6,17110.31,0
38692,2025-04-05,1451,4276,609,2,12317.12,0
38693,2025-02-03,3895,639,4095,8,5833.8,0
38694,2025-03-02,487,8124,1499,1,1881.78,0
38695,2025-04-11,4092,8104,3607,10,10446.43,0
38696,2026-01-02,3034,522,645,4,12965.91,5
38697,2025-04-30,7733,8496,5178,6,15388.22,10
38698,2025-10-01,1011,5420,1237,10,565.59,15
38699,2025-02-04,6710,9768,3758,3,20595.84,5
38700,2025-04-18,3839,9023,2725,2,23593.81,20
38701,2025-02-03,4358,4479,8463,3,21813.76,15
38702,2025-07-22,7150,1160,563,5,17240.47,10
38703,2025-06-17,7223,4020,2335,2,5343.83,0
38704,2025-11-29,3530,358,8387,7,13101.87,0
38705,2025-08-06,104,7102,9109,6,12425.34,15
38706,2025-01-26,8720,6630,9485,6,7762.15,0
38707,2025-10-09,2453,1200,4510,6,22479.43,0
38708,2025-04-15,2972,2312,4192,3,17487.07,0
38709,2025-07-06,2498,288,6661,2,11450.34,0
38710,2025-03-16,6015,6887,3162,9,22528.71,5
38711,2025-10-14,8227,4214,1051,10,6783.46,0
38712,2025-09-01,9619,7610,3917,10,15301.41,15
38713,2025-07-08,2679,9751,8576,4,7117.92,20
38714,2025-03-17,1612,129,3936,1,3090.09,0
38715,2025-04-01,7640,8343,7435,3,2588.96,5
38716,2025-10-16,3681,1,4660,6,24551.81,10
38717,2025-02-08,2358,7138,8631,6,4314.34,0
38718,2025-01-31,1433,9632,7959,1,14880.13,5
38719,2025-05-31,4212,7582,1384,7,15752.29,5
38720,2025-08-21,8104,407,5645,5,11307.41,5
38721,2025-03-24,998,9683,2011,8,5613.06,15
38722,2025-07-01,3713,3319,4852,8,22908.32,0
38723,2025-09-29,763,2252,6818,8,20646.72,0
38724,2025-02-22,5506,4755,6926,10,10789.65,20
38725,2025-07-13,5971,9471,8225,10,11685.12,0
38726,2025-04-07,2147,4921,5175,2,9890.75,0
38727,2025-01-06,5603,8106,9763,6,21091.48,0
38728,2025-04-09,4609,5927,2626,3,17895.95,5
38729,2025-02-28,4693,8708,4495,3,11825.78,10
38730,2025-06-21,2955,2805,1550,8,9728.66,0
38731,2025-06-13,5191,307,4192,4,21915.58,10
38732,2025-02-06,1930,9711,561,3,2220.61,0
38733,2025-11-06,2214,6150,7606,8,2478.08,0
38734,2025-02-13,2854,1578,9349,8,23081.1,0
38735,2025-10-04,501,2045,3406,10,6984.37,0
38736,2025-03-20,6922,4100,4916,7,22212.24,15
38737,2025-04-17,4175,5134,3892,5,16484.29,0
38738,2025-05-14,4652,2731,6072,6,9137.34,15
38739,2025-11-12,3860,2757,3703,4,22329.57,0
38740,2025-06-27,2067,8080,3295,8,6590.58,10
38741,2025-01-19,2954,2066,4439,7,22331.41,0
38742,2025-10-24,5581,1875,9655,9,17668.86,5
38743,2025-12-04,1821,3885,2740,7,7270.15,0
38744,2025-10-27,8696,7152,107,5,17779.11,0
38745,2025-03-21,6317,6600,686,1,9011.61,0
38746,2025-06-17,1178,6945,8724,9,23407.42,0
38747,2025-07-15,2787,2978,6606,10,9073.68,5
38748,2025-03-09,4620,8217,3975,4,5139.33,15
38749,2025-12-17,9005,5674,232,10,16159.94,0
38750,2025-11-13,1976,1431,467,7,13030.4,15
38751,2025-02-21,5811,7277,2352,10,17992.59,5
38752,2025-08-01,3472,6134,4049,9,16283.26,5
38753,2025-10-29,9045,3667,1620,3,13917.46,5
38754,2025-01-20,9023,2097,4698,10,8336.88,20
38755,2025-01-07,2245,591,2809,3,2554.15,0
38756,2025-03-31,84,5668,8629,7,21181.39,10
38757,2025-07-19,6355,9675,2116,7,8268.28,0
38758,2025-12-14,6727,9813,8518,1,15530.04,0
38759,2025-10-20,3875,7901,9468,7,12792.63,0
38760,2025-05-05,4478,4888,6815,3,18394.26,5
38761,2025-04-14,481,8676,2402,4,23508.13,15
38762,2025-06-25,4043,9577,7029,5,24235.78,5
38763,2025-06-09,9316,4536,3094,5,11664.78,5
38764,2025-05-16,3044,1704,310,7,12337.16,15
38765,2025-04-18,8002,5313,3929,7,19430.86,0
38766,2025-10-20,4811,7174,4257,6,24380.82,20
38767,2025-10-01,9565,2756,4536,3,17080.57,15
38768,2025-01-23,1826,7626,8761,4,4332.69,10
38769,2025-04-24,1888,3682,2591,8,4787.3,15
38770,2025-12-11,3585,4214,6606,2,6783.46,20
38771,2025-07-13,2248,3843,1635,5,5493.13,20
38772,2025-04-03,5531,2113,9830,9,21810.59,5
38773,2025-07-14,2787,2148,6289,10,24742.96,0
38774,2025-07-03,3059,9079,6801,1,12706.66,10
38775,2025-07-11,2458,6422,2908,1,13038.88,0
38776,2025-11-28,386,6117,5684,4,7552.22,0
38777,2025-05-06,6497,1974,9020,5,2357.25,20
38778,2025-06-01,7521,7500,5499,8,14496.29,0
38779,2025-08-23,917,366,6742,7,22334.93,0
38780,2025-08-29,5021,5634,178,6,10840.77,10
38781,2025-08-17,1190,2060,95,5,6279.95,10
38782,2025-02-28,5427,581,8355,4,20248.28,0
38783,2025-08-23,2523,2852,4015,6,7075.67,20
38784,2025-12-08,6726,9988,9064,3,257.44,15
38785,2025-02-14,4572,2849,4639,6,2255.24,0
38786,2025-09-19,89,8789,5355,2,10762.44,5
38787,2025-11-03,7447,2437,8747,4,20399.19,5
38788,2025-05-21,7614,1361,1531,9,5585.88,5
38789,2025-06-23,9431,5465,8307,6,21825.85,0
38790,2025-01-10,3124,1644,8292,8,11366.66,0
38791,2025-05-13,6305,8960,7929,5,15430.94,0
38792,2025-07-31,6032,2879,3890,6,18152.65,0
38793,2025-05-30,503,2561,841,4,22907.69,10
38794,2025-02-05,9104,846,8062,4,12065.84,0
38795,2025-10-14,5667,3135,1983,7,19400.36,10
38796,2025-06-12,1552,8316,7503,6,5620.11,0
38797,2025-04-03,3571,3400,9986,2,5237.41,5
38798,2025-10-23,5466,7387,5503,10,22222.21,0
38799,2025-05-08,7887,2032,817,1,3589.88,5
38800,2025-01-27,848,5445,8700,2,24695.32,0
38801,2025-09-15,4553,5667,9885,5,24553.69,10
38802,2025-11-17,9510,9294,1109,2,6127.85,10
38803,2025-04-18,5337,7635,8608,2,22549.6,20
38804,2025-05-13,2325,9242,8570,6,682.56,10
38805,2025-05-06,7696,26,4480,9,20146.61,0
38806,2025-03-02,1140,2362,7996,9,20141.35,0
38807,2025-01-10,7990,6975,3547,3,12714.62,15
38808,2025-05-19,9837,1326,2844,6,1067.43,20
38809,2025-09-22,8123,544,6442,2,24164.52,0
38810,2025-01-27,4042,4328,2654,9,5126.16,5
38811,2025-06-04,4486,3106,6740,1,8131.65,5
38812,2025-01-27,9014,1479,6877,2,16913.92,10
38813,2025-11-13,2818,3363,5460,4,14660.85,0
38814,2025-09-25,8512,2075,6530,1,10882.91,0
38815,2025-12-19,278,7719,4012,8,7120.31,10
38816,2025-09-12,8301,1048,4019,5,20634.38,5
38817,2025-01-15,5865,6583,2073,4,16907.63,5
38818,2025-03-06,153,2003,2853,1,4851.49,5
38819,2025-10-01,3800,5679,2068,6,20974.14,10
38820,2025-09-19,9460,6556,1239,9,9974.35,10
38821,2025-05-31,2254,1229,9098,8,2383.74,5
38822,2025-09-29,6702,8387,1928,10,13372.76,0
38823,2025-07-18,8109,9229,4035,8,8086.87,10
38824,2025-10-04,7313,6361,6950,3,22388.2,5
38825,2025-06-06,9215,8749,3715,8,22718.26,0
38826,2025-12-24,2116,941,4663,2,24130.33,0
38827,2025-07-23,1116,1044,1250,2,21053.91,10
38828,2025-10-09,5682,6256,9347,8,21592.11,10
38829,2025-01-07,312,9934,2545,1,5319.17,0
38830,2025-09-20,5129,4836,7210,8,11862.64,15
38831,2025-01-08,8135,666,9762,10,11400.86,0
38832,2025-06-05,4831,1415,9815,7,2351.01,10
38833,2025-12-04,5335,9586,6512,1,22532.23,5
38834,2025-10-11,480,3586,1490,7,14368.72,15
38835,2025-11-08,8737,9518,6238,4,2840.84,5
38836,2026-01-02,7051,7692,513,8,20158.54,0
38837,2025-11-16,5377,4991,607,6,6753.27,0
38838,2025-01-26,1078,8686,5740,8,22617.63,15
38839,2025-12-10,2466,2470,3543,7,7007.41,20
38840,2025-11-27,1491,3698,7828,8,18900.17,20
38841,2025-11-18,4659,587,4919,7,6007.33,0
38842,2025-06-29,2619,7240,1798,7,2012.8,5
38843,2025-04-10,8805,3368,3991,10,9568.46,0
38844,2025-02-15,3745,9182,1868,10,7905.83,15
38845,2025-03-06,9769,6267,1543,2,7436.08,10
38846,2025-03-19,1864,8184,9016,4,12350.84,0
38847,2025-11-08,5893,6656,7207,8,1719.07,0
38848,2025-04-14,5823,9426,4415,7,1350.66,0
38849,2025-12-27,3705,5261,1012,8,13726.63,10
38850,2025-12-03,5571,2819,9790,5,16572.2,10
38851,2025-07-30,3529,8055,1314,2,23065.97,0
38852,2025-05-25,5952,453,2584,3,9364.26,10
38853,2025-10-10,1734,4522,9600,10,3907.99,0
38854,2025-08-11,4564,4213,4332,2,4568.04,20
38855,2025-09-10,2644,529,7613,5,17165.19,10
38856,2025-08-12,235,5683,9791,3,12676.85,0
38857,2025-12-18,145,2959,8582,5,5493.34,5
38858,2025-11-03,9155,7866,7334,2,18474.95,5
38859,2025-03-06,4991,6854,1192,7,2864.93,5
38860,2025-09-06,2891,3250,2382,2,10118.17,15
38861,2025-05-01,9400,5638,5010,2,5497.68,15
38862,2025-11-23,2856,809,81,4,17514.61,20
38863,2025-09-26,4293,229,2156,4,17882.82,0
38864,2025-01-11,7906,5925,1116,4,20696.62,5
38865,2025-09-07,6506,331,7078,6,22241.26,0
38866,2025-03-11,6156,4220,6257,5,21072.12,20
38867,2025-09-21,6058,2880,4087,8,1734.75,0
38868,2025-08-09,6232,1912,3961,9,22368.32,10
38869,2025-05-08,3279,8310,3732,10,22366.05,5
38870,2025-04-26,1919,933,686,5,23296.95,20
38871,2025-06-19,1722,2439,3544,2,9983.69,5
38872,2025-04-04,5401,7913,5041,8,14674.86,5
38873,2025-08-09,144,3963,999,8,22472.91,15
38874,2025-06-13,9922,445,1689,5,6606.25,5
38875,2025-04-12,1976,2131,1073,10,981.9,5
38876,2025-08-14,3656,9630,6586,4,15994.33,20
38877,2025-04-14,8395,8023,3689,3,21449.29,5
38878,2025-07-01,2493,7608,2786,6,22870.93,15
38879,2025-05-05,1786,426,4356,5,9713.23,15
38880,2025-01-25,8526,2786,1522,9,15569.92,0
38881,2025-11-28,8020,7957,6030,6,6725.02,15
38882,2025-10-14,2718,4440,8831,5,6356.81,15
38883,2025-02-15,8905,5393,9275,3,24618.57,10
38884,2025-06-30,4561,7991,7691,8,21913.72,15
38885,2025-09-13,4586,3032,3479,2,8304.09,15
38886,2025-05-02,2379,1838,4885,2,5248.18,0
38887,2025-05-05,5255,6854,8287,2,2864.93,5
38888,2025-06-10,3022,5868,7083,3,15590.3,15
38889,2025-09-03,7174,6627,9939,10,17515.35,15
38890,2025-08-20,1384,9667,9357,1,19226.38,0
38891,2025-06-01,9621,8692,4303,4,12017.8,0
38892,2025-03-11,8978,6067,1951,7,3403.96,10
38893,2025-07-26,4228,956,3570,9,4050.48,5
38894,2025-03-26,1308,594,2860,9,22208.55,0
38895,2025-01-26,5566,3601,1032,2,2787.9,15
38896,2025-06-23,1306,504,1597,8,21391.7,15
38897,2025-12-22,4335,1027,1628,4,1110.99,15
38898,2025-12-06,3985,2957,4050,7,21521.99,0
38899,2025-03-28,9399,6326,2867,6,18297.97,0
38900,2025-05-13,5888,1931,308,7,16684.68,0
38901,2025-04-13,4667,5969,750,10,18825.94,5
38902,2025-06-10,8840,3776,8653,7,16685.59,0
38903,2025-12-18,1514,6716,9203,5,22744.2,0
38904,2025-06-01,2478,2568,2796,2,15372.26,10
38905,2025-11-08,5124,7983,4477,3,1434.4,5
38906,2025-08-25,6682,2995,3313,8,10302.84,5
38907,2025-10-04,5177,6389,2462,4,19326.55,20
38908,2026-01-05,7796,8941,6976,6,3850.2,15
38909,2025-04-02,6090,3565,552,9,1829.83,0
38910,2025-06-23,1389,1630,215,7,17185.14,15
38911,2025-09-09,3465,7359,4482,1,7335.84,10
38912,2025-12-28,2702,877,3221,2,8462.64,5
38913,2025-06-09,8342,872,6722,10,22687.31,15
38914,2025-11-18,2019,1494,2868,8,7396.07,0
38915,2025-07-14,3534,3474,9322,1,15919.75,15
38916,2025-02-25,1563,51,2359,10,20447.9,0
38917,2025-10-19,9361,8660,3059,8,6343.17,0
38918,2025-10-11,4103,4177,4554,1,10261.29,0
38919,2025-03-28,8653,8064,4275,9,15411.33,20
38920,2025-10-22,653,4330,7552,1,10307.34,0
38921,2025-08-21,3574,4014,4181,5,17267.61,20
38922,2025-04-18,2391,9536,4223,7,16414.41,15
38923,2025-03-13,5238,88,8329,9,12037.2,5
38924,2025-11-19,3032,7563,6584,2,11931.73,0
38925,2025-02-03,2442,3116,9929,2,16474.22,5
38926,2025-12-11,4745,7206,7060,5,845.43,15
38927,2025-01-18,7855,8522,9894,10,22538.14,0
38928,2025-09-15,688,5959,1618,6,15107.43,15
38929,2025-02-15,6685,5805,205,2,5155.87,0
38930,2025-05-08,474,6408,7172,5,14940.46,20
38931,2025-08-21,6139,1176,7541,10,18450.0,15
38932,2025-01-07,8965,1668,4263,9,14874.57,0
38933,2025-05-13,2702,2739,8392,8,18278.97,0
38934,2025-08-25,4740,9491,3986,5,9919.22,0
38935,2025-11-20,4902,3630,7012,1,22930.06,0
38936,2025-12-06,4111,5197,7261,5,17027.65,5
38937,2025-01-20,5390,4512,1075,6,21687.35,10
38938,2025-11-09,9477,7698,8231,3,22568.12,20
38939,2025-11-19,8436,833,1161,10,20375.22,15
38940,2025-08-12,6560,8646,6368,7,1790.49,5
38941,2025-05-14,4404,8873,3882,5,23359.27,15
38942,2025-09-26,113,1915,8070,6,12253.13,0
38943,2025-02-09,4246,9849,9068,9,11371.32,0
38944,2025-05-26,1668,1408,7339,4,3525.38,10
38945,2025-09-10,3642,2490,7929,10,13215.96,0
38946,2025-07-16,549,1377,256,7,12441.83,0
38947,2025-02-23,5563,9853,6703,6,12840.61,5
38948,2025-06-07,8203,661,1758,7,1256.19,0
38949,2025-08-17,6084,6579,5900,7,11331.85,10
38950,2025-06-30,6047,9283,8460,5,2638.95,0
38951,2025-05-06,9783,4827,7657,6,5118.58,15
38952,2025-01-23,8514,4473,6343,7,17720.42,0
38953,2025-07-14,7192,3395,4944,3,3981.4,15
38954,2025-08-06,8508,5154,2195,6,23490.09,15
38955,2025-07-18,6630,1821,3110,10,17831.27,5
38956,2025-10-06,7659,7428,3800,4,2069.13,0
38957,2025-03-22,4436,1500,2092,8,11850.79,5
38958,2025-05-11,205,285,2837,8,608.74,20
38959,2025-03-30,3527,5992,8592,9,20369.37,0
38960,2025-08-07,8619,1161,4220,10,4217.59,10
38961,2025-09-09,7316,2419,418,8,18791.9,5
38962,2025-12-31,8984,1674,31,8,453.35,0
38963,2025-06-29,9766,3183,5665,6,24492.97,15
38964,2025-08-09,4895,8172,4571,7,4008.09,20
38965,2025-03-24,8768,1569,636,9,1501.64,0
38966,2025-12-08,7298,78,5771,5,10780.86,0
38967,2026-01-04,1862,8312,6706,2,3380.62,0
38968,2025-10-25,7764,1741,3794,9,23366.68,15
38969,2025-08-27,2945,9031,4252,5,1290.44,15
38970,2025-08-02,4317,1197,5991,1,17856.74,5
38971,2025-08-28,4860,7749,3905,1,2610.59,20
38972,2025-08-07,4311,5223,9136,2,13343.07,5
38973,2025-11-23,7953,40,9802,9,21841.37,15
38974,2025-06-11,2252,5340,1138,8,1599.64,10
38975,2025-09-10,8536,8287,2163,8,6619.93,5
38976,2025-01-18,8048,3421,9525,6,5748.1,20
38977,2025-09-11,6054,4520,9594,7,2821.15,10
38978,2025-05-17,9236,6944,3674,1,9197.81,0
38979,2025-09-14,2334,5700,7896,9,8272.13,20
38980,2025-02-27,94,6845,574,9,19768.23,0
38981,2026-01-02,7402,7242,2013,5,2836.3,10
38982,2025-09-23,7311,634,4875,6,11354.87,0
38983,2025-12-20,6542,7220,4670,4,15740.7,0
38984,2025-05-26,345,5549,3682,3,9366.82,0
38985,2025-05-12,3481,2127,417,4,18889.65,20
38986,2025-08-02,2095,2630,984,2,10906.19,0
38987,2025-07-19,6513,4139,8792,10,6839.18,15
38988,2026-01-04,4982,4296,7097,3,5915.67,0
38989,2025-07-18,3802,3092,3603,6,19947.89,15
38990,2025-12-13,8295,249,3337,6,10171.99,0
38991,2025-08-17,9076,3752,1129,4,5196.13,0
38992,2025-06-19,84,3716,9491,5,18310.51,10
38993,2025-09-25,7042,4209,7299,2,19673.64,0
38994,2025-03-25,4348,3699,9735,1,9287.34,10
38995,2025-02-28,4941,5034,1740,7,13858.64,20
38996,2025-11-20,6239,8027,9592,7,22938.16,10
38997,2025-07-17,3734,4524,786,8,14722.56,10
38998,2025-11-07,9978,3003,973,2,13368.33,0
38999,2025-04-15,5186,4183,3894,5,23885.11,15
39000,2025-05-14,2039,463,655,7,6683.89,0
39001,2025-06-28,3616,3239,20,5,11955.15,0
39002,2025-08-10,9108,6999,8989,7,22020.46,0
39003,2025-12-21,4963,8014,1172,1,19212.94,15
39004,2025-08-15,6473,1183,6329,1,5143.88,5
39005,2025-09-09,7436,4623,6699,4,11622.94,5
39006,2025-05-14,9289,2495,2778,4,3364.48,15
39007,2025-10-20,3699,9500,8631,8,17764.63,0
39008,2025-12-07,3186,7722,7925,3,10151.2,20
39009,2025-08-25,7572,8903,4833,3,23901.15,10
39010,2025-07-20,288,4763,99,9,14680.28,15
39011,2025-12-19,7315,4419,7748,6,21314.92,0
39012,2025-05-02,8052,9779,2927,4,23724.99,0
39013,2025-12-22,5525,5590,2094,1,5356.9,5
39014,2025-12-12,51,8647,2609,8,2180.7,0
39015,2025-12-29,3839,4546,7343,7,15081.5,0
39016,2025-04-07,5291,794,3048,5,7197.37,20
39017,2025-10-15,5396,9318,1861,7,17364.34,15
39018,2025-08-31,4365,1194,2489,1,3885.81,10
39019,2025-12-11,9401,7582,9688,3,15752.29,15
39020,2025-07-18,1701,1670,5946,10,19325.64,0
39021,2025-08-07,2965,8338,609,5,4232.72,10
39022,2025-01-14,5461,8203,6940,1,3923.08,0
39023,2025-08-03,2685,5897,3986,5,12879.0,0
39024,2025-04-10,61,1362,8931,4,20158.4,10
39025,2025-08-21,8908,7645,1503,3,232.71,0
39026,2025-09-18,1963,7585,428,2,21697.78,10
39027,2025-09-18,6157,7353,4023,5,17000.96,0
39028,2025-05-21,5173,3441,7683,2,16774.67,0
39029,2025-11-02,2135,5141,9843,7,21507.81,0
39030,2025-03-12,830,3008,4109,5,16004.78,10
39031,2025-11-15,6821,772,7755,5,2707.1,15
39032,2025-09-12,2242,4618,9089,6,19340.44,0
39033,2025-03-06,535,7270,6649,1,2735.96,0
39034,2025-05-27,9067,3254,7604,10,5429.7,20
39035,2025-10-01,3812,635,3828,9,3583.77,0
39036,2025-10-15,9044,6783,6782,9,23731.25,0
39037,2025-09-12,8029,4751,6101,3,8734.14,0
39038,2025-05-28,3049,6070,9172,1,6753.19,15
39039,2025-06-09,4685,9717,7632,6,20231.11,0
39040,2025-09-16,8492,162,2501,7,8936.41,10
39041,2025-12-06,4044,1821,8277,10,17831.27,15
39042,2025-06-18,6969,7392,1308,7,6151.95,20
39043,2025-03-03,1992,505,4102,7,12810.43,10
39044,2025-12-01,3536,2298,247,4,1093.68,15
39045,2025-03-18,4129,1412,5582,7,3739.66,0
39046,2025-05-30,7866,840,3441,6,14712.69,10
39047,2025-08-18,3083,8793,4089,5,22605.74,0
39048,2025-09-09,2094,7217,6902,4,24304.13,0
39049,2025-05-29,5156,6438,3299,6,10134.97,0
39050,2025-04-15,1472,182,9487,6,13903.85,10
39051,2025-09-11,9440,6106,6258,7,13711.95,5
39052,2025-09-24,6820,5890,5200,5,12435.17,0
39053,2025-04-17,3464,9447,8091,6,14129.91,15
